candidate_id,split,expected_label,rms_mean,rms_std,zero_crossing_rate_mean,zero_crossing_rate_std,spectral_centroid_hz_mean,spectral_centroid_hz_std,spectral_bandwidth_hz_mean,spectral_bandwidth_hz_std,spectral_flatness_mean,spectral_flatness_std
human:fma:26640,train,human,0.13568042941938885,0.03933058218930531,0.04241943359375,0.0274132057161742,944.3405202571757,324.0332020231012,1274.2033333649986,259.2831151894225,0.0003684791218390359,0.0005419113948501011
human:fma:55718,train,human,0.3092115580188564,0.05346347809203882,0.08914314987313034,0.06321708332423344,2245.453165539924,1002.8684642795458,2588.5154165252707,547.4514038641499,0.032062032178736696,0.05781874054526977
human:fma:106564,train,human,0.16412420735030908,0.03912132973394149,0.036338871360844016,0.010227913389128429,923.6073064764075,183.06080826901976,1287.0894773350224,187.72093311435935,0.0004948184024183093,0.00039926326686029955
human:fma:113512,train,human,0.12016975045943758,0.027007872622183893,0.14318899823050213,0.05666953446228605,2853.135321272557,668.6522921118129,2654.4180941163013,340.7696727714923,0.06132848771864048,0.054386676478640136
human:fma:42044,train,human,0.3651461202671177,0.049085398140030864,0.11838368472889957,0.031188515613649742,3061.907163003342,417.966884017481,3141.7392916092676,213.29523119076066,0.06038708544767497,0.031083398327677446
human:fma:137424,train,human,0.19966522904204156,0.06123546606716554,0.1325161925747863,0.04746967381973391,2992.5301467103736,650.1555485850874,2983.3584202498587,359.2855387745918,0.061522903062194406,0.0497055708856793
human:fma:31999,train,human,0.0963270376081141,0.07741768532674043,0.054388062566773504,0.0274486751846958,1154.8485602270757,569.5857646287119,1483.8756114354028,554.3503796141085,0.0030637553021228532,0.011562750231804038
human:fma:86443,train,human,0.20546166774603677,0.044917719160583555,0.06220212757077992,0.015918837763717185,1552.0494256958477,236.54067020624558,2065.7691382082267,296.2711754545412,0.0074296141050949616,0.004623003034792936
human:fma:93867,train,human,0.204845013391939,0.03919337696796975,0.15267709585336536,0.03522146010650977,2560.2711214637397,341.981309681228,2200.8733499885866,227.75130739351846,0.029173436853728967,0.020784456760964756
human:fma:93956,train,human,0.25554187538753326,0.04957499971423069,0.09155064770299146,0.026735255287186434,2176.373976295051,427.92827943136376,2545.7400498156603,343.2121852135847,0.024442944839216788,0.017063685846443397
human:fma:143318,train,human,0.330932668537372,0.10306094873891328,0.1264137202857906,0.052590378159836124,3123.9540630019364,689.9200363907066,3014.2961978105304,415.2324212320399,0.07581060938063643,0.05984974310731733
human:fma:48369,train,human,0.24792181190817658,0.04037280578265458,0.09312817174145299,0.021687980803632892,2087.025793282958,368.28925715964454,2200.264316579609,373.65261174049317,0.020045665483351613,0.019394722451085825
human:fma:95535,train,human,0.17793302525222554,0.035088023145478195,0.10605614817040598,0.03503077767193653,2149.287133424504,520.4457123414263,2337.27050011909,381.5990159731738,0.02542477970677738,0.02775155386609475
human:fma:9491,train,human,0.3387316209614626,0.12547671360883808,0.0914165790264423,0.056277302637499194,2222.4109450085625,667.5768577521644,2424.3159339990184,416.4864892349124,0.01815750051998143,0.02386063812614264
human:fma:87362,train,human,0.2220487835396636,0.04130607069253329,0.06003146701388889,0.032929706926441364,1656.6032650671305,847.1133142563706,2321.7937285872545,789.289848534899,0.0070027445553065455,0.010555221160397853
human:fma:104668,train,human,0.2231453323029709,0.0712511704809548,0.09275622245592949,0.030452442351008614,2212.996141617789,467.3526137783333,2394.9747055619287,385.5893516966281,0.022513182473735058,0.0215003246324248
human:fma:690,train,human,0.27633230305316014,0.0627606216728025,0.11242571447649573,0.04293007819462876,2516.713893389492,443.2019110228711,2240.0992187593047,416.7265214165627,0.024849941440004776,0.02866980863432048
human:fma:40139,train,human,0.28744450529641896,0.07121146621022001,0.0876151842948718,0.04330757880042618,2063.6927422545255,758.171045476634,2499.0439605998995,561.632593699765,0.02104914430968141,0.03345837336461855
human:fma:90639,train,human,0.13988826763388135,0.048989138823269385,0.07612440321180555,0.02111557005514434,1667.4331685034017,318.4863981219594,1932.3976549614829,324.39128567222025,0.00805868598026667,0.008554997094245604
human:fma:110980,train,human,0.28636650963464744,0.055802587412445585,0.09031898954994658,0.028725073590075707,2269.7016861281645,428.59444921140914,2573.686402317707,365.1464200811496,0.02200262330977028,0.019384499094174022
human:fma:58221,train,human,0.279031482667551,0.05219323278697707,0.0630649664463141,0.03801640110213677,1786.067301651522,961.6505754851336,2126.994195070071,879.4805205713058,0.018534258452982146,0.023248984962979773
human:fma:106465,train,human,0.35577433879390563,0.10694552392489186,0.2430023454193376,0.0480740550492361,3364.1100004444884,463.22160503240013,2149.4271312698565,159.48320908734934,0.03792941304668705,0.025412721126599105
human:fma:113165,train,human,0.37696748137990294,0.06280663440898994,0.11295364249465811,0.034056763668014786,2506.714322282861,454.50465585499944,2518.153586321887,332.8358143404448,0.02635138683514063,0.018712821748762213
human:fma:4022,train,human,0.1085212677392456,0.027665991002609736,0.10071426782852563,0.019793078537952164,2202.2379505831377,303.0900462622044,2464.269411619224,264.82520513251103,0.028228569833158877,0.014311352745515116
human:fma:122685,train,human,0.16244338621974658,0.03066062321458097,0.039789183526976496,0.027966795805372358,1382.622505755532,713.0255528315929,2185.9717813589095,614.8996895779848,0.004583045968765521,0.00797525246839791
human:fma:91851,train,human,0.1647294205393005,0.035060063588950724,0.06659874549278846,0.018080170905328367,1512.7490817598275,379.1792947022521,1910.4970762711973,424.4782448158899,0.006769812622766285,0.008660153907252943
human:fma:7495,train,human,0.13215717511584496,0.04621849550765808,0.10407954811030984,0.03598544925389876,1968.8317117955066,424.70179189202867,2126.606942641706,474.1419656399446,0.012728023745568983,0.015697066373487688
human:fma:1040,train,human,0.3484900316039208,0.09219047102946455,0.11676181891025642,0.04518087195902472,2640.4039536607434,431.7052750711754,2570.806281909867,217.4742002075046,0.033029972207930816,0.022938554029234323
human:fma:75230,train,human,0.20732368361056672,0.03852240557900191,0.1233306623931624,0.06971554249263366,2927.7260632438984,933.5909192075396,3086.1334511648647,442.8696216716354,0.04761135643013485,0.049928884590831564
human:fma:58540,train,human,0.32631089429636084,0.0798077626637301,0.10121506911057693,0.029744658107522127,2383.803356520508,497.20402069463955,2499.116031075574,445.9273571488576,0.02660338102806719,0.021411374874005247
human:fma:65619,train,human,0.1384461222495611,0.031543543043970335,0.06416099091880342,0.033658172601717766,1789.295504628914,677.2763314728695,2125.0324317382033,588.3519766560898,0.012707705176957317,0.016607619604995027
human:fma:129089,train,human,0.3229476920928889,0.04897901106016428,0.07199748764690171,0.02071661889812313,1855.7095885898455,247.78731594012447,2419.730487920021,247.4891097267765,0.007550987883529666,0.00545241388456638
human:fma:138010,train,human,0.261039827609029,0.07805136120256681,0.09807306273370726,0.03817178482074586,2639.379334237582,623.6757183825564,2909.644968330428,371.1139143755859,0.02258041218037353,0.021538093462241104
human:fma:129268,train,human,0.15179261687597195,0.0516067852646334,0.09286681607238248,0.0414590679037521,2353.028651034845,726.0549549422665,2650.485842574182,666.0241172353803,0.022846815808590194,0.02930575482857538
human:fma:109355,train,human,0.3069591245321499,0.0499933093396642,0.10206747462606838,0.03509891497417118,2324.7812769031834,526.6822778435719,2447.14026450931,363.7192861361046,0.03233519965663867,0.03494942094662795
human:fma:71371,train,human,0.27671833223316256,0.029209914677855532,0.18351654313568377,0.04448447909343179,3332.094888094138,497.4999139846151,2847.2808267417986,286.75771986482425,0.09518372387536281,0.05312256434595913
human:fma:86788,train,human,0.2854105526787265,0.08125595074379643,0.12087830111511752,0.04199828292317491,2667.4960086269966,611.0807856704968,2666.6121149084333,373.8880968775637,0.03808339210837114,0.03788978211008111
human:fma:70813,train,human,0.29593400565219674,0.060702120865860354,0.11607791215945512,0.030621647254861675,2417.08873327325,346.03559498082785,2302.8296258184632,201.21415407308018,0.005599056531293326,0.003263706334945539
human:fma:67673,train,human,0.2512683902875698,0.054983030494058525,0.09473751752804488,0.03204833375403444,2137.5073180793293,392.4883572975748,2311.9711431018677,354.49618295895885,0.02171589855378813,0.02439080235584433
human:fma:6788,train,human,0.20252365335188388,0.04381744893281221,0.13949454543936968,0.022800513167053137,2508.5061256234235,263.3395799231854,2372.1120964093825,215.03787453692547,0.039743880694587355,0.018294014528488653
human:fma:23041,train,human,0.060552507049993404,0.011651904260355929,0.10029797676282051,0.05132450302094223,2184.6537361179085,712.593503471892,2400.907145588277,408.45653735087535,0.029051158303895444,0.05080701594359161
human:fma:1087,train,human,0.32853937963616153,0.09910058183156714,0.08314657618856838,0.056923942935554354,2044.7384295553497,548.134318523948,2144.2204838157777,298.8272103987564,0.011267767307370526,0.019396152155754052
human:fma:64659,train,human,0.10774180941635281,0.028183231416217848,0.05818163227831197,0.026493172724465115,1765.5530314857904,559.4019570344481,2456.8301030241823,508.21864154985906,0.009668695302705654,0.009974171065060971
human:fma:42310,train,human,0.06335897239576062,0.02804245038907601,0.03921691372863248,0.011946377091178701,985.7946195206797,200.05996633494186,1527.757535536046,244.96044981436597,0.000983186478991265,0.0011594205744634236
human:fma:777,train,human,0.10858106854293574,0.0746485658411128,0.08663705679086539,0.06756965569187785,2429.2978469293093,837.3521916771058,2757.389764665255,491.1926289849167,0.023728713660141208,0.029607196124877076
human:fma:112733,train,human,0.3281469351451689,0.02582778292379006,0.1566600310496795,0.03471561475411812,3285.9934202464337,337.8926128647231,3037.13258763625,217.25848607972387,0.09810919288600901,0.035397615017629655
human:fma:89704,train,human,0.2256360978996777,0.02142615074564632,0.11197342831864315,0.03496642931170647,2392.245677331988,486.5363833717504,2317.0395739891514,365.7764885128478,0.028962534833614585,0.024406544587245862
human:fma:129962,train,human,0.12129929234973698,0.012574839458130732,0.11843272152110043,0.03406077381043896,2464.358880618198,562.282903514005,2523.2362361006617,435.9790855408439,0.03929157484709782,0.03413912040847861
human:fma:66717,train,human,0.24614725526737455,0.12455790978978683,0.06939801599225427,0.05030710685444513,2138.403764302335,748.7373891405364,2595.8037298079707,425.41099560675684,0.024984820015784864,0.04125633726632712
human:fma:35571,train,human,0.21286243118942666,0.0353701006267728,0.06931924412393162,0.02448048046578379,1775.5525037941193,498.2477737732801,2341.5338456187915,466.0965213117091,0.009770295652568662,0.012377417237493218
human:fma:108297,train,human,0.26301396297144086,0.07620015463939246,0.09558209802350427,0.037345211662136904,2081.5506803120343,522.274682573465,2327.114611661087,384.4312749347236,0.02053861856611771,0.02049620003716849
human:fma:145259,train,human,0.17534978388202005,0.06061715764860321,0.09357524121928418,0.07015384763631173,2508.6401341499886,1185.7186299807076,2734.6319545737488,659.8657681306602,0.03980884008877408,0.061020043105254926
human:fma:90652,train,human,0.1289332397667935,0.035798835185628854,0.0716808351696047,0.03248199217537627,1701.1937102559832,470.46258583147096,1912.5641006837636,414.5440210808006,0.005387092637069386,0.009146468174215225
human:fma:132171,train,human,0.31434125940826046,0.0689971214422952,0.0854763454861111,0.04685132457499671,2501.559717108832,760.1842876344281,2949.086833999195,547.0645239959834,0.029321684685994685,0.034058621800564653
human:fma:84743,train,human,0.24006951148054498,0.05653805646979912,0.10566228882879274,0.05101999674279401,2602.0483086672366,631.696297146427,2733.691347583199,370.5023338857527,0.03661731508650422,0.028785424850175746
human:fma:1427,train,human,0.11468825585943312,0.0219133429997971,0.0614425789596688,0.0169103680373435,1439.14316697423,400.6013330558662,1830.4511373521204,460.462013858467,0.0067889234479157085,0.009452930299829295
human:fma:123278,train,human,0.233482875632684,0.07715084816074991,0.1348042284321581,0.046977447930150545,2723.861890259056,682.8253407008042,2496.548512594533,519.0746061294989,0.04033854995242671,0.03353361898704916
human:fma:41962,train,human,0.202839551554453,0.03726221599260532,0.048085269764957264,0.019246866886693203,1627.8190634248926,371.2622181091914,2183.9560307668207,331.25982284103134,0.006320047181934206,0.006358982526630709
human:fma:108504,train,human,0.29385758746121404,0.0601348355514716,0.12163471971821581,0.0290327988306445,2381.5347399787825,233.44021368950675,2125.4440644679835,181.6359005461493,0.015059275326888347,0.010367911766281698
human:fma:136404,train,human,0.2678891178673065,0.05702517560630703,0.09110879490518162,0.025954233469542662,2424.523523305736,364.5355241933853,2661.1873693035695,238.86962620533927,0.027145527435504073,0.01835318181017056
human:fma:133772,train,human,0.23084072188554228,0.044844389578384214,0.09333579560630342,0.030082633401327094,2135.8146437460427,328.5175357699317,2279.948050187778,247.4260659302661,0.019161681138204587,0.015167073504063686
human:fma:128710,train,human,0.16450743667974618,0.04977241536974569,0.09748931623931624,0.034457141553459844,2316.6448399044375,492.0262512677492,2318.4478972310844,303.48380301134887,0.01957398649634893,0.026274265495236586
human:fma:85027,train,human,0.08884285299768532,0.03543358270810271,0.025038499098557692,0.012722446314719409,646.9527100749998,155.03276569276926,1126.7182511362325,199.0911169681488,0.00019371259766589417,0.00017783121363855524
human:fma:46024,train,human,0.2355746286545775,0.06130028266132177,0.03759035289797009,0.017692964115246033,1285.4867080788654,233.30214585224297,1673.9520745486616,251.05273783330176,0.0022462263285736757,0.0024463415541399252
human:fma:9513,train,human,0.2518218042990429,0.08155317764334505,0.07294483673878205,0.01930059474942545,1986.773353790805,312.704307704144,2423.623274487166,270.56819765882415,0.012927902095273922,0.009988638418864573
human:fma:108502,train,human,0.28095522875321743,0.04194924689653756,0.1440742688301282,0.028615503905829495,2954.7964060651634,263.3782420640599,2695.940065917761,239.58301019383728,0.05380638325759905,0.02464408944726666
human:fma:145609,train,human,0.321349223177234,0.0522841523860523,0.12004989232772437,0.03636549911776452,2569.7859859352648,598.2391528901983,2613.65288409438,408.9778553031366,0.038948252567581665,0.03457359589828431
human:fma:63922,train,human,0.06845302826453369,0.013439416672398207,0.1535868848490919,0.03626571865417837,2909.039426918296,436.6576747780913,2596.2393794640902,318.29940776029196,0.04888418928892395,0.03616621593889753
human:fma:118327,train,human,0.10895279971505598,0.03511976272210095,0.0488182133079594,0.027235587852171117,1853.2608605303892,563.2406232178021,2638.2855743038026,350.87534993435776,0.008935451732980642,0.010661088809279233
human:fma:86799,train,human,0.270483161044633,0.07667905418149408,0.06990977230235043,0.04852637929284315,2147.8037784222456,970.094189036732,2669.632563098042,677.2569557768682,0.021132203333260456,0.03326401851097169
human:fma:21859,train,human,0.23632755149588208,0.03441065145932157,0.11027383396768162,0.025246278741256005,2528.4866625776503,352.3802667099752,2656.9318719611715,284.79230671948955,0.03528120004495028,0.01804550785455667
human:fma:459,train,human,0.3657983597263935,0.0476996523118368,0.06084735576923077,0.02638866156385442,1977.1626529416535,649.4624190054598,2499.5554823772154,573.244580800696,0.018859302520768277,0.022018628585116898
human:fma:5006,train,human,0.34158749017170786,0.041120412342613016,0.09700207832532051,0.040965865873034434,2183.85788282018,595.3081845354886,2318.169226465623,432.375211070007,0.03107754809787987,0.03225595970007762
human:fma:127559,train,human,0.315726485089827,0.057905149833291925,0.10094015007345086,0.03671605929147066,2253.2803940962353,562.7521645601861,2480.0886397372415,362.45428539161264,0.028789913009477343,0.024761762215478437
human:fma:255,train,human,0.14409081259713596,0.04949713410861238,0.05615703876201923,0.02099549978098614,1253.4264979643344,458.22242002990527,1569.2254017544706,444.9554199426027,0.0030902270521768124,0.00589184436382336
human:fma:67163,train,human,0.1705852169192566,0.031823620827853165,0.09550906450320512,0.02840177305438482,1801.8219099825524,424.5758819906254,1813.4603553698005,345.5587097632998,0.006849167848689392,0.010146901667824886
human:fma:105682,train,human,0.19250258093495481,0.06039111672659353,0.11356608072916667,0.0400564548834967,2880.8753812171326,530.2709719449125,3043.7537942417166,261.55265865691445,0.05630962771754891,0.03823321920804146
human:fma:68909,train,human,0.11301954939788147,0.054811357613696814,0.08028105385283119,0.0465614376421573,1994.3612198197607,568.9569093380898,2723.6409009899544,466.20512503271067,0.011218785291357794,0.019133099393090002
human:fma:137935,train,human,0.20282188539437024,0.04990846870961796,0.08136455829326923,0.02602983084766624,2050.4551963148306,279.09716975929064,2202.2346202559793,190.49068891954536,0.009966254375746497,0.006665425642915803
human:fma:6778,train,human,0.053498534742014034,0.028689346016653273,0.09667603582398504,0.0347395299305995,2268.7063640730967,396.573791353248,2380.2022233360635,296.85234163309667,0.027978088975065284,0.024689009160033023
human:fma:99260,train,human,0.2864454774455134,0.04583980258120036,0.1270480685763889,0.05665458111550874,3022.8116394604194,874.7026762768076,2994.698592026031,397.40023627712014,0.05483116641136915,0.05106962254451605
human:fma:141173,train,human,0.24561243609191707,0.04024917808031702,0.09802872095352563,0.035091205728675835,2094.7332137965354,490.9079152759514,2218.044578554143,341.09004317602756,0.02242833958434044,0.032318936434504536
human:fma:54942,train,human,0.22871256723209785,0.03277116746616953,0.09500721988514957,0.018448751515268626,1987.6077430903088,268.1808899026771,2222.119494933317,286.4419336919276,0.019143589836674982,0.010628367593025647
human:fma:138060,train,human,0.10510122820993492,0.05100135771175778,0.047707582131410256,0.018470328180776985,879.2094440144729,235.74351829137788,1076.3542083186985,247.28966593033073,0.0002573518617797775,0.0011496470725672438
human:fma:136054,train,human,0.20110282451906558,0.05371389446935112,0.11379300631009615,0.035848185597639845,2264.5332398895825,524.7582018531157,2315.985948732034,446.97537126144954,0.021309395308872284,0.017637951880236244
human:fma:141877,train,human,0.15220671705130945,0.016021145012676746,0.060964731069711536,0.012738308467014441,1477.522749408991,243.3571408277952,2029.5303854896795,290.59883556716943,0.0054110769935793775,0.0038383209961627795
human:fma:132914,train,human,0.152821944281572,0.06872105687462238,0.04416180472088675,0.021839895973567208,1488.0546536248335,655.3228940830313,2243.263626318276,775.1735776940783,0.005820430663312446,0.006637393440123124
human:fma:108962,train,human,0.2970817717149545,0.05706833064242417,0.0953583024505876,0.042218590151010565,2380.3723242767774,771.0165079285309,2648.9000871485705,554.2467825888359,0.029412589151345155,0.03385867621011424
human:fma:107388,train,human,0.19384570608991714,0.04237759147284975,0.09728586571848291,0.03582243274755151,2073.439053359487,452.5583431799432,2239.1380763311627,327.60903745492135,0.01494923154420013,0.014903804552138338
human:fma:23037,train,human,0.08118216701274408,0.01674370453420849,0.08762926933092949,0.040511072360364005,1929.917639575302,501.12390289974644,2337.593183024052,393.9102115652214,0.014260239988466029,0.01918617080801809
human:fma:13556,train,human,0.1225377489138891,0.037922638974112195,0.08331820496127137,0.0478759174385409,2564.8057674206784,766.107557048331,2894.860231966585,537.663200086205,0.029335562949581367,0.025979476795807435
human:fma:97286,train,human,0.3330142881802537,0.06995372528802078,0.1134429670806624,0.04086122879680037,2768.0112829439604,553.1248150195115,2843.7418244265164,331.0033922748748,0.048328397285545374,0.0340773149607898
human:fma:50752,train,human,0.29736439803348047,0.09633652938098639,0.13679908687232906,0.07572939381340534,2951.3650161311143,778.1268545555506,2776.8159537784395,426.26770890031327,0.06467521835257867,0.06810603249797964
human:fma:133731,train,human,0.26043013978916285,0.04998138136860311,0.10585582765758547,0.02811634556283183,2359.3435725058603,392.6529724681461,2474.2981531133623,308.5840437349544,0.03248081952046027,0.022484840809122005
human:fma:66535,train,human,0.5520298689200029,0.1352614962787813,0.13897079076522434,0.04430318657906239,2323.8298129470395,547.1148639431447,2163.8106501028287,393.0247213352744,0.025733857458023524,0.024993519172253433
human:fma:134034,train,human,0.234785028658764,0.04972380494876205,0.09369261651976496,0.02805782574216481,2165.2353679482712,477.1060603082312,2413.9159358622082,403.9105773865555,0.018949371919596482,0.020672715030280772
human:fma:114430,train,human,0.28758901139623533,0.156523481767608,0.0625396467681624,0.05131226784018601,2100.2342293763077,826.9365821419333,2665.86396204869,447.1658512082478,0.025626234643804542,0.038979588900775804
human:fma:131978,train,human,0.29366995185176087,0.0413662587893707,0.09926716079059829,0.028246504870661184,2269.625497464819,368.79361954469204,2272.882506158874,292.0254945031509,0.01893758243308248,0.01483519915479585
human:fma:9962,train,human,0.12492027918057028,0.05715413436343254,0.056990142561431624,0.05211706860977595,1908.4529569286901,1103.3283355530782,2507.7057871065845,720.5677075545923,0.021180071112196094,0.04775542574997976
human:fma:124184,train,human,0.27808712022174065,0.07371013245000219,0.09173949151976496,0.036284650157571076,2588.852856190043,542.4387961488987,2810.450931034283,301.2969682570907,0.030624327234773464,0.020291835594329698
human:fma:67470,validation,human,0.32483071719152495,0.09967133189359795,0.039186656984508544,0.03241270042148443,1457.5203055144611,720.3725038157354,2251.5537692910993,639.6746972197832,0.007501098628929436,0.017454663168954897
human:fma:107127,validation,human,0.19496339507589672,0.07574175290206159,0.013257148938301282,0.011674180158562836,535.8835536447732,379.90145377911074,1409.4804224327695,617.834819956406,0.000394603931605039,0.0010396853164774782
human:fma:72072,validation,human,0.3169156451278571,0.056927813951877876,0.16159761868990385,0.057089444853447024,3303.780559936987,584.1191066544648,3032.264771037424,199.66912190464495,0.08185902924019019,0.04821977770266583
human:fma:26629,validation,human,0.2634888554306565,0.10631703162048964,0.08181214943910256,0.05012119929383009,2976.893983168674,812.0755385294536,3465.4700436062776,347.6948480376413,0.03868446849459176,0.04462148195316211
human:fma:140923,validation,human,0.17484162220592053,0.03540341460258932,0.041806995359241456,0.029115775506997905,1984.5256039079302,1149.2344725293356,2552.5888106750895,942.7633543907375,0.010667740775203691,0.014099337860047755
human:fma:71513,validation,human,0.24593170955082855,0.07051538570353613,0.06142640725160256,0.029620224182397965,2282.408933324458,334.06480606306343,2830.4300288676586,149.6353897670341,0.017952839560848283,0.01375158629529039
human:fma:146879,validation,human,0.17919567827141408,0.03696912008076664,0.05159922542735043,0.05651138594990629,2508.389276924993,1654.7904129284825,2910.5863306711235,1040.0831514089348,0.022551072508600736,0.03946801598408209
human:fma:123004,validation,human,0.30844110963668625,0.06658257160974675,0.03196990184294872,0.01631416280259485,1453.492871914735,549.677155186883,2224.3941221120535,578.3620332875676,0.0052223234755365685,0.011665438138759351
human:fma:66689,validation,human,0.1254308507806976,0.039018973950354405,0.058457594651442304,0.023568515013009106,1155.004670287578,364.86477794193877,1633.5669711657188,496.00424529826034,0.0020673601088040255,0.00483517875821629
human:fma:36245,validation,human,0.13454156354103478,0.06741078933523242,0.02549652360443376,0.015350974648785976,591.3948107110716,208.13315536081262,998.6651152842478,221.24751434240466,9.57375633838181e-05,0.00010005458430839492
human:fma:69211,validation,human,0.24930120774629155,0.05787722556052558,0.07213207799145299,0.05039633175268223,2511.392382219793,985.1962281021437,3019.125735115547,585.0271123577363,0.03339490558053654,0.04066789764536394
human:fma:33124,validation,human,0.04584946909233627,0.020369249379746455,0.051009740584935896,0.022844375164447414,1300.6379900897082,451.1827622293048,1679.0134242219908,521.016098719339,0.002991335697964183,0.005832672071932602
human:fma:107613,validation,human,0.13253723959281283,0.07702696974153853,0.09495870476095085,0.08268252458716005,2300.4692190757005,1003.419384836843,2520.624365236995,555.1364251315047,0.02494864060232905,0.051692043025496986
human:fma:107434,validation,human,0.23639580756216672,0.13131319279564313,0.11000152327056624,0.07099961827010812,3126.012013385369,836.689297963725,3079.0951342044746,308.50642555607914,0.06206827218837438,0.0691430488489013
human:fma:72215,validation,human,0.1859172783973806,0.10452245589223999,0.17535400390625,0.09299015948210154,3496.5852266864686,853.6888885679634,2771.727923582195,283.4321842106405,0.07451250701751894,0.06826351273661396
human:fma:93519,validation,human,0.155823597032048,0.0315884517807174,0.03915848691239317,0.020504203591131146,1022.3861742577574,384.266964896074,1363.6662679708456,275.3664938835138,0.00026899734859633397,0.0004309528177389401
human:fma:148444,validation,human,0.11111805341423914,0.049533413963708084,0.15173131176549146,0.04470502899544848,2229.6754816425128,312.6168998197379,1767.4908683144647,175.86083990635854,0.003095645595800593,0.006091826002239835
human:fma:69201,validation,human,0.2162643412738886,0.058062390475892386,0.08727975176949787,0.06327829272608788,2792.4644193440645,1131.0293906494278,3102.1644236114707,573.879636110172,0.05013675496301092,0.07329142636398928
human:fma:85290,validation,human,0.07215431434407998,0.02878166870417838,0.05784098307291667,0.02123078999470738,1416.1440712176134,376.27899180300744,1858.5755081809853,348.50237766333885,0.0012100743500923512,0.0011278596929165802
human:fma:98203,validation,human,0.28712617881573244,0.0808890801289236,0.04546597472622863,0.04830951215143683,1766.4438261242897,1107.3700525660947,2540.897134217732,764.8855770409559,0.006616169822463821,0.0157617981672965
human:fma:53863,validation,human,0.14029290698997313,0.05436074828555938,0.09017657418536325,0.049409195904748154,2500.3565992935673,744.0014664723342,2734.376214974692,468.66148492566424,0.027739694327244838,0.03791342806586925
human:fma:116235,validation,human,0.16804202229256154,0.05725206039807576,0.03946470602964744,0.0361646058651492,1104.4423618298147,619.9869394075442,1434.386388694351,533.7521276181992,0.00436810300430105,0.020073369759914625
human:fma:114291,validation,human,0.3029091273127461,0.09340243886366338,0.2090542785122863,0.15528463054014063,4048.054333652188,1193.732259722141,3215.420019835208,285.2003190837105,0.13341425870689577,0.12195423953173964
human:fma:11206,validation,human,0.055352646635849274,0.03515380516018787,0.0763335920806624,0.07535542935350939,2014.8329487583198,1184.1915676419253,2513.378008281354,737.7281150829955,0.025888420293719808,0.05793904662832725
human:fma:28553,validation,human,0.0964002347753681,0.02483253489742776,0.0432953141693376,0.014364494192474273,888.6431404025891,346.15941531680846,1253.5653924663984,444.7046075923965,0.00043182100730602036,0.0016879357192903961
human:fma:51784,validation,human,0.1647516904990896,0.10399269160749276,0.10970521584535256,0.08009628341309871,2973.641238921133,980.7164438347493,3268.852631970417,446.9246013987304,0.0578293635357031,0.07144692599464936
human:fma:26859,validation,human,0.11709916803564402,0.04081091335442772,0.07476337139423077,0.02528641499447689,2158.1623625933375,522.9680006341729,2678.3523542387316,293.19994046469435,0.022335444286591365,0.02553686213848205
human:fma:142550,validation,human,0.27949681727912706,0.10385822275028322,0.09026004106570512,0.06958115513672963,2314.5353480868675,1084.5698407065606,2676.031230036984,596.2980811124216,0.02622013610593127,0.041911167108592516
human:fma:75314,validation,human,0.12795800994637385,0.03814420851984153,0.047973111144497864,0.03659552115892297,1452.762308268222,898.8937657109061,1982.2871620056712,784.376462915885,0.009730158662540702,0.02197410139047583
human:fma:3537,validation,human,0.059721126437860456,0.0404244425741004,0.06403266059027778,0.040721377024205536,1508.8899009220202,677.3760859596147,1884.9621671305426,533.248433916362,0.005363400424507652,0.013008261182474704
human:fma:86634,validation,human,0.2216319711477748,0.06975741978060605,0.14808433076255342,0.0656588005452986,3014.60193590864,806.798879541032,2882.16964130222,397.89666211581016,0.04569052667867541,0.04371409814334144
human:fma:22477,validation,human,0.06753211207582316,0.04356407740798286,0.08296034071180555,0.03916158247498404,1678.0151810487887,866.4404810322629,1736.902094455273,676.0791311319537,0.013594075152259123,0.03301938174149155
human:fma:125377,validation,human,0.41692858007019895,0.11191481280403258,0.04041257678952991,0.05380452217008224,1087.318968331489,1016.9960845743497,1193.2607451464642,688.7224392248474,0.00734445452157378,0.012264044116167463
human:fma:27550,validation,human,0.09719167012091776,0.03300419301383081,0.07181542551415598,0.02796902677569741,1608.4129023590517,552.8694144886543,2110.743520575028,523.332049090885,0.004079084675998827,0.009079103649709186
human:fma:56273,validation,human,0.21595602254874088,0.062081168571169625,0.05867930355235043,0.03305353612787261,1654.0053246000148,660.2543352275151,2138.523566758084,567.2104501772794,0.009262750393702618,0.01794394177339546
human:fma:120179,validation,human,0.22892503203573544,0.06420944414927612,0.06716997195512821,0.054478165462332376,1655.831465877522,841.4845816039286,1853.6198857135157,584.1227473541626,0.010171746490469268,0.031183726553650214
human:fma:127281,validation,human,0.24749226069918256,0.09110647680732267,0.07619482839209402,0.04752944980213808,2053.328693425142,826.8051107472792,2514.0889270723374,562.6307977233337,0.0265566438151794,0.03649211924458569
human:fma:113935,validation,human,0.18634656784174633,0.0445648254881596,0.08684363731971154,0.03801929976157306,2620.9836082013576,585.8604521847279,3038.3047744969213,343.3072416210538,0.04151901424507562,0.03182947890719105
human:fma:32759,validation,human,0.07910534094525501,0.01610265187737606,0.1281070546207265,0.03566988012742969,2471.22192953813,469.07783707603187,2478.203744856738,340.5143240692953,0.027848109967601793,0.02666175498149194
