candidate_id,expected_label,generator,variant,rms_mean,rms_std,zero_crossing_rate_mean,zero_crossing_rate_std,spectral_centroid_hz_mean,spectral_centroid_hz_std,spectral_bandwidth_hz_mean,spectral_bandwidth_hz_std,spectral_flatness_mean,spectral_flatness_std
ai:Echoes/TTA/acestep/All_of_Us_Eric_Skiff_acestep_TTA_001.mp3,ai,acestep,channel_mean_removed,0.0923163080761537,0.025994858401371432,0.0842771346359743,0.02343906960866418,1915.453367762504,430.57797483847986,2253.7643470060634,382.38280355486637,0.0074961611496580744,0.018548534204954246
ai:Echoes/TTA/audioldm/All_of_Us_Eric_Skiff_audioldm_TTA_001.mp3,ai,audioldm,baseline,0.05124867745303482,0.02636993237424673,0.056697085786937905,0.020231838938503298,1394.6613703301177,282.8219927172639,1618.6530790405493,220.88694303942293,0.00023201546506575627,0.00022868185734545751
ai:Echoes/TTA/audioldm/All_of_Us_Eric_Skiff_audioldm_TTA_001.mp3,ai,audioldm,channel_mean_removed,0.05124660094994201,0.026372814085368877,0.05679327823875803,0.020195476719827486,1404.9281652689806,286.4877534505762,1622.8367875870283,231.75478314289353,0.00024045166171049286,0.00023698850202659327
ai:Echoes/TTA/musicgen/All_of_Us_Eric_Skiff_musicgen_TTA_001.wav,ai,musicgen,baseline,0.12264251725669242,0.05711760939020886,0.2886881858940043,0.1778604902972955,4063.760755024326,1612.3827212637807,2807.617777145537,937.101839338498,0.05754555773478626,0.0631260708566823
ai:Echoes/TTA/musicgen/All_of_Us_Eric_Skiff_musicgen_TTA_001.wav,ai,musicgen,channel_mean_removed,0.12264258197083563,0.057117544391407496,0.2887195529978587,0.17787895190591493,4063.635207692962,1612.3579890179058,2807.646010545275,937.1290818457269,0.05756121497569252,0.06305695903774941
human:fma:42372,human,,baseline,0.34347855459875065,0.11379237003656015,0.07919775495182013,0.06550253206685767,2653.5823457455317,1362.4442330290044,3015.974209324629,882.7131585959314,0.03375065318087777,0.047171939399217475
human:fma:42372,human,,channel_mean_removed,0.33070326600738137,0.11744471211653665,0.08389654710920771,0.06951526713316805,2701.7830202802725,1370.223210124161,3026.073089865534,877.730860166451,0.037747793053624454,0.05009113188851622
ai:Echoes/TTA/acestep/Only_Instrumental_Broke_For_Free_acestep_TTA_001.mp3,ai,acestep,baseline,0.05405664415835914,0.02249600807957384,0.040145710653104925,0.022406248081246225,656.9653325755098,437.6849788760245,917.8177928263369,329.80356502278846,0.0020551681902601453,0.01799252818775287
ai:Echoes/TTA/acestep/Only_Instrumental_Broke_For_Free_acestep_TTA_001.mp3,ai,acestep,channel_mean_removed,0.05406956735593456,0.022472846530424376,0.03726830165952891,0.012509010848466834,613.5267264274795,119.5458020694171,905.3415580875586,237.47782482269136,3.102133127664388e-05,4.3939801313631416e-05
ai:Echoes/TTA/audioldm/Only_Instrumental_Broke_For_Free_audioldm_TTA_001.mp3,ai,audioldm,baseline,0.054724659996724115,0.022040588614890656,0.010116936563169164,0.009968405726279706,587.1668253055913,379.087768069426,1285.013346923439,412.32083550931674,2.098205884267287e-05,5.590882318571208e-05
ai:Echoes/TTA/audioldm/Only_Instrumental_Broke_For_Free_audioldm_TTA_001.mp3,ai,audioldm,channel_mean_removed,0.054724422253988464,0.022038270562496107,0.010089751739828694,0.010055296578131296,583.8015039832699,374.00132690663037,1282.9622919430196,408.73296166260997,1.9657426903661003e-05,5.2339503651728086e-05
ai:Echoes/TTA/musicgen/Only_Instrumental_Broke_For_Free_musicgen_TTA_001.wav,ai,musicgen,baseline,0.22232296838132712,0.1181545533402989,0.44203150093683086,0.190478220236705,5536.671628899096,1705.1582136798115,2573.319538225037,554.7033777674493,0.17248844079502484,0.12787483029938126
ai:Echoes/TTA/musicgen/Only_Instrumental_Broke_For_Free_musicgen_TTA_001.wav,ai,musicgen,channel_mean_removed,0.2223320816499601,0.11814322099886464,0.4419834047109208,0.19048111125178704,5535.387941877776,1704.5886078682663,2574.2495310137497,555.672513702391,0.17251729192416626,0.12792026297408296
human:fma:15769,human,,baseline,0.14648473490603112,0.018546858558934943,0.08312491635438972,0.03795478175462998,2873.780767450446,423.63328562059684,3101.9946576580924,203.0202974616725,0.03769733994458874,0.026490279758839285
human:fma:15769,human,,channel_mean_removed,0.14648473845834314,0.018546924079886333,0.08311446065310492,0.03792405099536547,2873.7800930892804,423.64116193836725,3101.993924415824,203.02008436164823,0.03769694932482878,0.026490126427897574
ai:Echoes/TTA/acestep/The_Factory_Multifaros_acestep_TTA_001.mp3,ai,acestep,baseline,0.12090530053353507,0.02939613033132885,0.037368676391862955,0.01034830246581947,514.0221181901455,88.33036962264791,869.4834353911803,130.6594599283598,4.7661948953516905e-05,5.9390180716272864e-05
ai:Echoes/TTA/acestep/The_Factory_Multifaros_acestep_TTA_001.mp3,ai,acestep,channel_mean_removed,0.12090336712777693,0.02939603839877105,0.037368676391862955,0.010337245545041503,514.0472574335654,88.28506855844734,869.4973146546071,130.62752243581696,4.766260475307635e-05,5.9376279756309246e-05
ai:Echoes/TTA/audioldm/The_Factory_Multifaros_audioldm_TTA_001.mp3,ai,audioldm,baseline,0.14589499819055773,0.04171977067598472,0.01721426659528908,0.011481012854512303,975.5388152532887,316.6985913635453,1531.4276342798034,256.905784193362,2.937647837249653e-05,4.969911899482967e-05
ai:Echoes/TTA/audioldm/The_Factory_Multifaros_audioldm_TTA_001.mp3,ai,audioldm,channel_mean_removed,0.14589293787461646,0.041726516001633546,0.01760321868308351,0.0124159420151992,994.0106942091068,363.66644697259716,1536.2578984067552,270.58503079538013,7.22139820044991e-05,0.0003926932968526093
ai:Echoes/TTA/musicgen/The_Factory_Multifaros_musicgen_TTA_001.wav,ai,musicgen,baseline,0.4876197164161575,0.1765793308241663,0.2044047778372591,0.225391028634044,2943.8200213207783,2780.3199576144666,1789.6550908394345,1244.7427508230396,0.11941572561136762,0.14485498507664513
ai:Echoes/TTA/musicgen/The_Factory_Multifaros_musicgen_TTA_001.wav,ai,musicgen,channel_mean_removed,0.4867121087625434,0.1779041475863964,0.20482509702890792,0.22523602316147923,2943.597890790862,2777.4316561554306,1792.4563092855658,1247.4444562414237,0.11971225812561179,0.14509349852923786
human:fma:143055,human,,baseline,0.14208127124093298,0.10320780603458664,0.14221217545503212,0.1022877621824711,2902.1581966692033,1307.5576714628376,2770.1737115158435,571.2798516922416,0.08780157419200561,0.09814284371308868
human:fma:143055,human,,channel_mean_removed,0.14208500005732214,0.10319880655971925,0.14208252475910063,0.10219503774473404,2899.455955101916,1306.0195357354937,2770.5574589891,571.7452274317515,0.08807573874628766,0.0984263905588427
ai:Echoes/TTA/acestep/Robot_Heart_Mystery_Mammal_acestep_TTA_001.mp3,ai,acestep,baseline,0.02535126019242723,0.013419133464482431,0.05459967210920771,0.03901861950790248,814.6662431549706,687.9424668540896,1073.0508912161326,586.8007264457152,0.005779681922937096,0.039396902940241195
ai:Echoes/TTA/acestep/Robot_Heart_Mystery_Mammal_acestep_TTA_001.mp3,ai,acestep,channel_mean_removed,0.025435510390840813,0.013308665807147532,0.046379399759100645,0.012643872704612855,680.7818968029989,183.27033125458325,1028.9058860407267,447.60400334533705,4.639635912801854e-05,0.00010670326970892265
ai:Echoes/TTA/audioldm/Robot_Heart_Mystery_Mammal_audioldm_TTA_001.mp3,ai,audioldm,baseline,0.18674869412076378,0.11669444960919209,0.010903205299785867,0.007871911336700428,520.746453490102,316.5807905198761,908.569185288878,423.65986031235485,1.7060468457354884e-05,0.0001101991922853382
ai:Echoes/TTA/audioldm/Robot_Heart_Mystery_Mammal_audioldm_TTA_001.mp3,ai,audioldm,channel_mean_removed,0.18674868592150906,0.11669446270017954,0.010903205299785867,0.007871911336700428,520.7804233180148,316.66816801330805,908.5867435586456,423.7073354563935,1.7096606667311968e-05,0.00011067604525260962
ai:Echoes/TTA/musicgen/Robot_Heart_Mystery_Mammal_musicgen_TTA_001.wav,ai,musicgen,baseline,0.24775739815661027,0.20165752651281726,0.32537933284261245,0.15569349374712446,4521.8544497602325,1489.283239760692,2603.596170080809,409.1332651732489,0.1463729736651467,0.14795543763553076
ai:Echoes/TTA/musicgen/Robot_Heart_Mystery_Mammal_musicgen_TTA_001.wav,ai,musicgen,channel_mean_removed,0.24776424806051817,0.2016472460330488,0.3252308618843683,0.1559095599282816,4511.9692414541305,1496.9076808615928,2607.160861533268,406.3345775301158,0.1464729928139707,0.14778194035396186
human:fma:138061,human,,baseline,0.17345300294814364,0.05840240404047815,0.031028339132762314,0.011645675555621482,1155.885672072905,370.35098345280693,2006.9830231929184,372.7606557497793,0.002237339377622037,0.0036390616569933402
human:fma:138061,human,,channel_mean_removed,0.17345082024305364,0.058402919529435667,0.03110152904175589,0.0116211232339377,1156.3531517382246,370.5986307702792,2007.2252627843577,372.8227402959171,0.002233591582006107,0.0036345571094424404
ai:Echoes/TTA/acestep/Bergwald_Bergwald_Every_Now_and_Every_Then_acestep_TTA_001.mp3,ai,acestep,baseline,0.09649348183981284,0.028471775629941534,0.0504675789614561,0.019247715081518894,1174.7736710964589,442.75875715236964,1596.1441841935953,477.7665329536257,0.0017313968676860843,0.0054215814241376885
ai:Echoes/TTA/acestep/Bergwald_Bergwald_Every_Now_and_Every_Then_acestep_TTA_001.mp3,ai,acestep,channel_mean_removed,0.09649385660717476,0.02846990007472413,0.0504111181745182,0.019217564853649408,1174.6008751707698,442.7772636210072,1596.1040711651767,477.7431974585338,0.0017291700336530844,0.0054073757752786744
ai:Echoes/TTA/audioldm/Bergwald_Bergwald_Every_Now_and_Every_Then_audioldm_TTA_001.mp3,ai,audioldm,baseline,0.024667666928285335,0.011257823059389384,0.09072830232869379,0.02212487998606165,1665.5343957623052,260.78539665136697,1429.7323286442931,212.6715260440026,0.00024345818699276039,0.00025195398114535676
ai:Echoes/TTA/audioldm/Bergwald_Bergwald_Every_Now_and_Every_Then_audioldm_TTA_001.mp3,ai,audioldm,channel_mean_removed,0.024664855929312033,0.01126174595249113,0.09097714801927195,0.02198232936354628,1682.7331699096708,262.8254549730421,1434.1310546498385,231.14245447327443,0.0002664602037143496,0.00035463462972381416
ai:Echoes/TTA/musicgen/Bergwald_Bergwald_Every_Now_and_Every_Then_musicgen_TTA_001.wav,ai,musicgen,baseline,0.36724393897782726,0.0934912274766146,0.24294658391327623,0.11842856219861689,3909.8359926172034,1389.6645848270139,2586.3429879241526,497.7914199375472,0.11289464373296292,0.12927486338656868
ai:Echoes/TTA/musicgen/Bergwald_Bergwald_Every_Now_and_Every_Then_musicgen_TTA_001.wav,ai,musicgen,channel_mean_removed,0.36724415879875577,0.09349108909063374,0.24292985479122056,0.1183991091327641,3909.781288954837,1389.6954647228706,2586.359569884837,497.7997134712768,0.11290780655665429,0.1293018627537245
human:fma:52628,human,,baseline,0.1717323343949388,0.08915343560070262,0.131938403372591,0.0919739601267951,3476.135966374092,1358.2558337412906,3337.654723826133,665.0846398929399,0.04498334722781305,0.07017809469321593
human:fma:52628,human,,channel_mean_removed,0.17173319373465426,0.0891516426273228,0.13164982601713063,0.09211641944497607,3464.619139891355,1369.2937366012495,3330.43430527597,680.2185106500647,0.04282954454666694,0.05444887672975986
ai:Echoes/TTA/acestep/Vanishing_Horizon_Jason_Shaw_acestep_TTA_001.mp3,ai,acestep,baseline,0.042606354108616976,0.015464828017472197,0.045488574009635976,0.024936475189439786,747.2798304679418,447.62385541667607,968.8163774808968,331.7370337458289,0.002837998354951418,0.02648490535302204
ai:Echoes/TTA/acestep/Vanishing_Horizon_Jason_Shaw_acestep_TTA_001.mp3,ai,acestep,channel_mean_removed,0.042610528173268776,0.015454542814657359,0.04224521547109208,0.012282655106533445,717.2224622340136,224.18337580175313,965.3619057020478,307.6461482791992,9.330278688921802e-05,0.00030860092722394635
ai:Echoes/TTA/audioldm/Vanishing_Horizon_Jason_Shaw_audioldm_TTA_001.mp3,ai,audioldm,baseline,0.1154846789142756,0.030238965236711268,0.06458486683618844,0.014526188240719355,1241.5066298578179,241.9300145392505,1356.768244867091,265.0899451490061,8.183691977009478e-05,7.67208520881129e-05
ai:Echoes/TTA/audioldm/Vanishing_Horizon_Jason_Shaw_audioldm_TTA_001.mp3,ai,audioldm,channel_mean_removed,0.11548273360105181,0.030245552606038926,0.06480652770342613,0.01441437009989047,1255.7053457977097,266.67930008003196,1361.1208060663682,278.93981617384344,0.00010433865966480403,0.00021563430540078612
ai:Echoes/TTA/musicgen/Vanishing_Horizon_Jason_Shaw_musicgen_TTA_001.wav,ai,musicgen,baseline,0.3694559671349574,0.17435744668347855,0.11758481664882227,0.12515090147856014,2232.6619266476523,1859.124737560875,2034.4577295247827,1003.6657912989766,0.05438790573387705,0.0810463384187243
ai:Echoes/TTA/musicgen/Vanishing_Horizon_Jason_Shaw_musicgen_TTA_001.wav,ai,musicgen,channel_mean_removed,0.3669288569445661,0.16819153150517768,0.1109015323875803,0.12689189521198072,2138.3754114033477,1859.7423234106545,2014.5129042309106,998.5509574688607,0.05371569730242445,0.08141656837684977
human:fma:89814,human,,baseline,0.24045252907281944,0.10478035403692816,0.13346075347965738,0.06337432343285099,3263.1035844867374,707.08782590729,3119.071439254556,364.2780962591909,0.0724982564930173,0.05724184323737089
human:fma:89814,human,,channel_mean_removed,0.24045248080244144,0.10478087908110785,0.13347120918094219,0.06344105991778445,3263.045164350396,707.1954976751524,3119.06310971009,364.2789529251255,0.07252770832425505,0.057282802018678844
ai:Echoes/TTA/acestep/Dreams_ENDRUDARK_acestep_TTA_001.mp3,ai,acestep,baseline,0.1015007907923256,0.03559002405791605,0.012216441381156316,0.03215944007887795,313.7997159567394,510.15546831116194,927.9744414222445,362.2024945539487,0.002889046538543835,0.02468038686542497
ai:Echoes/TTA/acestep/Dreams_ENDRUDARK_acestep_TTA_001.mp3,ai,acestep,channel_mean_removed,0.10150724007378054,0.0355621130908682,0.008044616568522484,0.0025349157213546882,268.17734568301046,144.27691612544442,916.0402661252506,274.66647451528036,2.332480426049017e-05,6.431848276649777e-05
ai:Echoes/TTA/audioldm/Dreams_ENDRUDARK_audioldm_TTA_001.mp3,ai,audioldm,baseline,0.07680567293066323,0.02343827573168272,0.02585276699678801,0.012050587234814118,791.4065894670168,231.70803666478213,1231.9029024591105,244.8207981244856,4.077303016698722e-05,7.154746137722719e-05
ai:Echoes/TTA/audioldm/Dreams_ENDRUDARK_audioldm_TTA_001.mp3,ai,audioldm,channel_mean_removed,0.07680474189414137,0.02343939347167202,0.025698022617773018,0.01193756020390208,794.3026879488987,238.56431643738063,1233.3321853923155,250.10184202907,4.260812745175601e-05,7.80003928429733e-05
ai:Echoes/TTA/musicgen/Dreams_ENDRUDARK_musicgen_TTA_001.wav,ai,musicgen,baseline,0.33827585273584354,0.16372097007554004,0.05990280380085653,0.06705345405371282,1969.7147134815552,2076.802561762195,1988.2901961344141,1640.9582172611324,0.005576099671638036,0.009860314184948421
ai:Echoes/TTA/musicgen/Dreams_ENDRUDARK_musicgen_TTA_001.wav,ai,musicgen,channel_mean_removed,0.33827590426409504,0.16371831234247367,0.0599509000267666,0.06707839538844182,1969.1463984176019,2077.269956587145,1987.940944865335,1641.1010215224278,0.005578602882369604,0.009869061984194056
human:fma:142080,human,,baseline,0.40815099525213117,0.07773990767016419,0.1096782153372591,0.045507127233265374,3002.8882049870867,769.1883400470894,3153.5491461487272,331.2078219889135,0.04940243730284575,0.06382274448631384
human:fma:142080,human,,channel_mean_removed,0.4081510970570565,0.07773972384235146,0.10961548112955032,0.04544157838572711,3002.8992117162243,769.1757324038957,3153.552298987017,331.20604321144634,0.04940522349829266,0.06381895347470168
ai:Echoes/TTA/acestep/OOOTHERSIDE_-_Liquid_Paper_Mike_B._Fort_acestep_TTA_001.mp3,ai,acestep,baseline,0.061500359644819404,0.021199733377469634,0.035814959180942185,0.024130341114748134,668.7852999487345,427.9612926774556,1102.1412851197701,345.1187818761924,0.002474407954550933,0.023607685136608988
ai:Echoes/TTA/acestep/OOOTHERSIDE_-_Liquid_Paper_Mike_B._Fort_acestep_TTA_001.mp3,ai,acestep,channel_mean_removed,0.06151850687217612,0.021165285199539863,0.033132026231263385,0.009331420925338486,636.1412766280126,210.34016145773415,1092.1170137739919,283.5170712841369,0.00034207487830960575,0.001239507516165924
ai:Echoes/TTA/audioldm/OOOTHERSIDE_-_Liquid_Paper_Mike_B._Fort_audioldm_TTA_001.mp3,ai,audioldm,baseline,0.04464429272471651,0.01221983887219259,0.05602792090471092,0.04150834462184574,1527.812624461498,748.7757065572918,1784.4315580836383,400.7699106862833,0.0003696410431891899,0.0006174952217176358
ai:Echoes/TTA/audioldm/OOOTHERSIDE_-_Liquid_Paper_Mike_B._Fort_audioldm_TTA_001.mp3,ai,audioldm,channel_mean_removed,0.04464197092693772,0.012226439339359262,0.056126204496788006,0.04147717201646618,1543.8246277693272,753.4276232074649,1789.3547137564187,406.791320644193,0.0003989878151476209,0.0006539381752972909
ai:Echoes/TTA/musicgen/OOOTHERSIDE_Liquid_Paper_Mike_B_Fort_musicgen_TTA_001.wav,ai,musicgen,baseline,0.21330437112698236,0.14432868702812937,0.3548267699411135,0.165795215082728,5090.085002264718,1701.0878357826532,2913.2516355327684,420.75444484049694,0.15466519084044458,0.10240628899616631
ai:Echoes/TTA/musicgen/OOOTHERSIDE_Liquid_Paper_Mike_B_Fort_musicgen_TTA_001.wav,ai,musicgen,channel_mean_removed,0.21329869177717514,0.14433160423041094,0.3548372256423983,0.16570649239146876,5089.8164011788285,1700.5097070436586,2913.569098320831,420.9925571196159,0.15513772861936495,0.10259602958011622
