candidate_id,expected_label,label_basis,label_standard,reference,reference_track_id,artist_id,reference_group_id,artist_group_id,group_id,grouping_status,development_only,split,eligibility_status,review_reasons,reference_metadata_status,reference_review_reasons,reference_provenance_status,reference_source_url,reference_license_url,source_url,license_url,generator,generation_type,echoes_genre,echoes_revision,archive,archive_url,archive_member,file_bytes,compressed_bytes,file_path
ai:Echoes/TTA/acestep/Lights_Up_Pipe_Choir_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Lights Up - Pipe Choir,129962,19164,fma:129962,fma_artist:19164,fma_artist:19164,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Pipe_Choir/Pipe_Choir/Lights_Up,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Rock,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Lights_Up_Pipe_Choir_acestep_TTA_001.mp3,1094829,1090175,data/audio_batch/a2518f26154ebc2cb5b28d34236f9e46e2f2a7993857fc4496d526eef61f2c13.mp3
ai:Echoes/TTA/audioldm/Lights_Up_Pipe_Choir_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Lights Up - Pipe Choir,129962,19164,fma:129962,fma_artist:19164,fma_artist:19164,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Pipe_Choir/Pipe_Choir/Lights_Up,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Rock,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/Lights_Up_Pipe_Choir_audioldm_TTA_001.mp3,493677,408119,data/audio_batch/c90f6726c603fc7782e14f59ff585677a22b0abf9f25862ef586b4866cddf945.mp3
ai:Echoes/TTA/musicgen/Lights_Up_Pipe_Choir_musicgen_TTA_001.wav,ai,Echoes TTA dataset label,dataset_labels_v1,Lights Up - Pipe Choir,129962,19164,fma:129962,fma_artist:19164,fma_artist:19164,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Pipe_Choir/Pipe_Choir/Lights_Up,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,musicgen,TTA,Rock,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/Lights_Up_Pipe_Choir_musicgen_TTA_001.wav,1916204,1765270,data/audio_batch/821d2c594585e3a4fd327046ef004ed06249b98c687ac7cb0b4a35a056b0a096.wav
human:fma:111819,human,Historical FMA reference label,dataset_labels_v1,Ad Astra - P C III,111819,19189,fma:111819,fma_artist:19189,fma_artist:19189,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/P_C_III/Ad_Astra_Vol_1/01_Ad_Astra,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/P_C_III/Ad_Astra_Vol_1/01_Ad_Astra,http://creativecommons.org/licenses/by/4.0/,,,,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/111/111819.mp3,1201126,1084649,data/audio_batch/422db400c264763b3fff0fe41c6fd9587b6ae5752e3abf3587a2af1f10ed34b0.mp3
ai:Echoes/TTA/acestep/Ad_Astra_P_C_III_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Ad Astra - P C III,111819,19189,fma:111819,fma_artist:19189,fma_artist:19189,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/P_C_III/Ad_Astra_Vol_1/01_Ad_Astra,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Ad_Astra_P_C_III_acestep_TTA_001.mp3,1559853,1553366,data/audio_batch/aba4602038297120ec56887642707c7504a8928f4738c81399234f8d05f632d8.mp3
ai:Echoes/TTA/audioldm/Ad_Astra_P_C_III_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Ad Astra - P C III,111819,19189,fma:111819,fma_artist:19189,fma_artist:19189,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/P_C_III/Ad_Astra_Vol_1/01_Ad_Astra,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/Ad_Astra_P_C_III_audioldm_TTA_001.mp3,493677,418823,data/audio_batch/b7c506b611387215f379cde5c102fcc83a60d528b498f74a05816ecfab157dba.mp3
ai:Echoes/TTA/musicgen/Ad_Astra_P_C_III_musicgen_TTA_001.wav,ai,Echoes TTA dataset label,dataset_labels_v1,Ad Astra - P C III,111819,19189,fma:111819,fma_artist:19189,fma_artist:19189,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/P_C_III/Ad_Astra_Vol_1/01_Ad_Astra,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,musicgen,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/Ad_Astra_P_C_III_musicgen_TTA_001.wav,1916204,1779853,data/audio_batch/31ffcb146f87406124e009e93eea8ec3e3b2026f60c109e89ac264bdeb86b3ec.wav
human:fma:135336,human,Historical FMA reference label,dataset_labels_v1,Slow and Steady - Caleb Lemond,135336,21957,fma:135336,fma_artist:21957,fma_artist:21957,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Caleb_Lemond/The_Learning_Curve/Slow_and_Steady,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Caleb_Lemond/The_Learning_Curve/Slow_and_Steady,http://creativecommons.org/licenses/by/4.0/,,,,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/135/135336.mp3,600953,589111,data/audio_batch/3b49362f90d4d89342f7d27c7f79b624f15f12e50f7b39d520626b1047918e77.mp3
ai:Echoes/TTA/acestep/Slow_and_Steady_Caleb_Lemond_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Slow and Steady - Caleb Lemond,135336,21957,fma:135336,fma_artist:21957,fma_artist:21957,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Caleb_Lemond/The_Learning_Curve/Slow_and_Steady,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Slow_and_Steady_Caleb_Lemond_acestep_TTA_001.mp3,626733,622861,data/audio_batch/b7e732eebf3f12640e0dfe0c1a474d1a72c844b2b258194dd1fed1c148eedee1.mp3
ai:Echoes/TTA/audioldm/Slow_and_Steady_Caleb_Lemond_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Slow and Steady - Caleb Lemond,135336,21957,fma:135336,fma_artist:21957,fma_artist:21957,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Caleb_Lemond/The_Learning_Curve/Slow_and_Steady,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/Slow_and_Steady_Caleb_Lemond_audioldm_TTA_001.mp3,493677,413896,data/audio_batch/6a74c0af3cc5b430105a27f463afd128b6cab507feb250fe4bb0a556d1a2abd7.mp3
ai:Echoes/TTA/musicgen/Slow_and_Steady_Caleb_Lemond_musicgen_TTA_001.wav,ai,Echoes TTA dataset label,dataset_labels_v1,Slow and Steady - Caleb Lemond,135336,21957,fma:135336,fma_artist:21957,fma_artist:21957,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Caleb_Lemond/The_Learning_Curve/Slow_and_Steady,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,musicgen,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/Slow_and_Steady_Caleb_Lemond_musicgen_TTA_001.wav,1916204,1761233,data/audio_batch/8910c90ca17858986e4e1432d09317b56cfed24b4e8a05d0243f1c087b36db19.wav
human:fma:140344,human,Historical FMA reference label,dataset_labels_v1,Ohtli - Seclorance,140344,22467,fma:140344,fma_artist:22467,fma_artist:22467,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Seclorance/Canin/Seclorance_-_Canin_-_06_Ohtli,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Seclorance/Canin/Seclorance_-_Canin_-_06_Ohtli,http://creativecommons.org/licenses/by/4.0/,,,,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/140/140344.mp3,1202148,1196881,data/audio_batch/4d6c30a8e09940041bf514166a38925224beba26d20f5800c41ca0d75c2b3d8b.mp3
ai:Echoes/TTA/acestep/Ohtli_Seclorance_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Ohtli - Seclorance,140344,22467,fma:140344,fma_artist:22467,fma_artist:22467,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Seclorance/Canin/Seclorance_-_Canin_-_06_Ohtli,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Ohtli_Seclorance_acestep_TTA_001.mp3,753069,748762,data/audio_batch/b00436bb1c7ffdb395e33b1b416a784e2364bb1bc5aa5037868126677a4ddb89.mp3
ai:Echoes/TTA/audioldm/Ohtli_Seclorance_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Ohtli - Seclorance,140344,22467,fma:140344,fma_artist:22467,fma_artist:22467,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Seclorance/Canin/Seclorance_-_Canin_-_06_Ohtli,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/Ohtli_Seclorance_audioldm_TTA_001.mp3,493677,409616,data/audio_batch/96535d4eb6d9593644dd4d5c43c2de5f85eed293a160872e5b881b6ed525aeff.mp3
ai:Echoes/TTA/musicgen/Ohtli_Seclorance_musicgen_TTA_001.wav,ai,Echoes TTA dataset label,dataset_labels_v1,Ohtli - Seclorance,140344,22467,fma:140344,fma_artist:22467,fma_artist:22467,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Seclorance/Canin/Seclorance_-_Canin_-_06_Ohtli,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,musicgen,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/Ohtli_Seclorance_musicgen_TTA_001.wav,1916204,1729119,data/audio_batch/43c5e3713ddebd0e55d51a6815914e315b1cb57bf6f594ac0c6d975b3b369d2b.wav
human:fma:145607,human,Historical FMA reference label,dataset_labels_v1,The Dawn - The One They Fear,145607,23198,fma:145607,fma_artist:23198,fma_artist:23198,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/The_One_They_Fear/Silence_Is_Consent_EP/The_One_They_Fear_-_Silence_Is_Consent_EP_-_04_The_Dawn,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/The_One_They_Fear/Silence_Is_Consent_EP/The_One_They_Fear_-_Silence_Is_Consent_EP_-_04_The_Dawn,http://creativecommons.org/licenses/by/4.0/,,,,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/145/145607.mp3,1202331,1200535,data/audio_batch/3a3696354f18cfb0028aeabbe7226ec3499b636576859e6e892d1952c469915a.mp3
ai:Echoes/TTA/acestep/The_Dawn_The_One_They_Fear_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,The Dawn - The One They Fear,145607,23198,fma:145607,fma_artist:23198,fma_artist:23198,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/The_One_They_Fear/Silence_Is_Consent_EP/The_One_They_Fear_-_Silence_Is_Consent_EP_-_04_The_Dawn,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Rock,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/The_Dawn_The_One_They_Fear_acestep_TTA_001.mp3,696621,691647,data/audio_batch/b97d770dc42e295f5c03cb45ad37f938ea5ed5b53084d144f1d3010df9025d84.mp3
ai:Echoes/TTA/audioldm/The_Dawn_The_One_They_Fear_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,The Dawn - The One They Fear,145607,23198,fma:145607,fma_artist:23198,fma_artist:23198,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/The_One_They_Fear/Silence_Is_Consent_EP/The_One_They_Fear_-_Silence_Is_Consent_EP_-_04_The_Dawn,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Rock,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/The_Dawn_The_One_They_Fear_audioldm_TTA_001.mp3,493677,403620,data/audio_batch/1c7ce793af874e6d7eb5c1c3f9207ffb933b5e527b4f24f84183a886a12367dd.mp3
ai:Echoes/TTA/musicgen/The_Dawn_The_One_They_Fear_musicgen_TTA_001.wav,ai,Echoes TTA dataset label,dataset_labels_v1,The Dawn - The One They Fear,145607,23198,fma:145607,fma_artist:23198,fma_artist:23198,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/The_One_They_Fear/Silence_Is_Consent_EP/The_One_They_Fear_-_Silence_Is_Consent_EP_-_04_The_Dawn,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,musicgen,TTA,Rock,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/The_Dawn_The_One_They_Fear_musicgen_TTA_001.wav,1916204,1750031,data/audio_batch/f99c93ad806a808f499cfe0567c1251e029afda5a65d8c539743f355fa9e48c3.wav
human:fma:135370,human,Historical FMA reference label,dataset_labels_v1,Happy - Lamprey,135370,21958,fma:135370,fma_artist:21958,fma_artist:21958,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Lamprey/The_Greener_Grass/Happy,http://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Lamprey/The_Greener_Grass/Happy,http://creativecommons.org/licenses/by/4.0/,,,,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/135/135370.mp3,1202269,1201327,data/audio_batch/af8c7820640c619909cd7e5d1ae0f9f5755a05f0767e4e13216ed6af2c64f885.mp3
ai:Echoes/TTA/acestep/Happy_Lamprey_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Happy - Lamprey,135370,21958,fma:135370,fma_artist:21958,fma_artist:21958,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Lamprey/The_Greener_Grass/Happy,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Rock,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Happy_Lamprey_acestep_TTA_001.mp3,1103661,1097686,data/audio_batch/73fcbad1659273b5f5facb3e05d9bcb49564847b86fcd4561d3dcb7e216ea029.mp3
ai:Echoes/TTA/audioldm/Happy_Lamprey_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Happy - Lamprey,135370,21958,fma:135370,fma_artist:21958,fma_artist:21958,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Lamprey/The_Greener_Grass/Happy,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Rock,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/Happy_Lamprey_audioldm_TTA_001.mp3,493677,407555,data/audio_batch/ff4a3ee3ab8cf3e35ce4801260320b2676d0d5dafbcd82d1068ddda16debb20b.mp3
ai:Echoes/TTA/musicgen/Happy_Lamprey_musicgen_TTA_001.wav,ai,Echoes TTA dataset label,dataset_labels_v1,Happy - Lamprey,135370,21958,fma:135370,fma_artist:21958,fma_artist:21958,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Lamprey/The_Greener_Grass/Happy,http://creativecommons.org/licenses/by/4.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,musicgen,TTA,Rock,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/Happy_Lamprey_musicgen_TTA_001.wav,1916204,1707260,data/audio_batch/863aaef6a4242e15f72e6a610fd7e49269a8858bf9fc9dd9db3058f507180462.wav
human:fma:47071,human,Historical FMA reference label,dataset_labels_v1,All of Us - Eric Skiff,47071,10779,fma:47071,fma_artist:10779,fma_artist:10779,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Eric_Skiff/Resistor_Anthems/eric_skiff_-_04_-_all_of_us,http://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Eric_Skiff/Resistor_Anthems/eric_skiff_-_04_-_all_of_us,http://creativecommons.org/licenses/by/3.0/,,,,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/047/047071.mp3,964153,958617,data/audio_batch/854d9aa0ae80f8847bb1fc4bab217a40a56dfb7f69e9afd17c4eab8370eac782.mp3
ai:Echoes/TTA/acestep/All_of_Us_Eric_Skiff_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,All of Us - Eric Skiff,47071,10779,fma:47071,fma_artist:10779,fma_artist:10779,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Eric_Skiff/Resistor_Anthems/eric_skiff_-_04_-_all_of_us,http://creativecommons.org/licenses/by/3.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/All_of_Us_Eric_Skiff_acestep_TTA_001.mp3,867501,862448,data/audio_batch/7ca64302ac3b8e33f56fb983ac7aa5c87f1cd84c21baea0703da07f951bd4fa9.mp3
ai:Echoes/TTA/audioldm/All_of_Us_Eric_Skiff_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,All of Us - Eric Skiff,47071,10779,fma:47071,fma_artist:10779,fma_artist:10779,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Eric_Skiff/Resistor_Anthems/eric_skiff_-_04_-_all_of_us,http://creativecommons.org/licenses/by/3.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/All_of_Us_Eric_Skiff_audioldm_TTA_001.mp3,493677,405288,data/audio_batch/cab6337f0451aa51b9a51bd4bec8f759f5e5db03da081f7cee984a7351591644.mp3
