candidate_id,expected_label,reference,reference_track_id,artist_id,group_id,generator,genre,split,development_only,label_basis,archive,archive_url,archive_member,file_bytes,compressed_bytes,source_url,license_url,file_path
human:fma:48369,human,One Enemy Among Twenty-Five Million Friends - Cloudkicker,48369,11018,fma_artist:11018,,Rock,train,True,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/048/048369.mp3,1201332,1192861,http://freemusicarchive.org/music/Cloudkicker/A_New_Heavenly_Body/Cloudkicker_-_A_New_Heavenly_Body_-_03_One_Enemy_Among_Twenty-Five_Million_Friends,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/1dad03c3a17a8ad6b5d7813af68c55ecbd328b141440d2208c66273fd06eebaf.mp3
human:fma:95535,human,i must have love - Westy Reflector,95535,17370,fma_artist:17370,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/095/095535.mp3,1202706,1194115,http://freemusicarchive.org/music/Westy_Reflector/still_echoes/The_Reflectors_-_still_echoes_-_11_i_must_have_love,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/edb4169a8187ebdb0cfb47cf280109d13640c4b73d793a36008fbd819a23f69f.mp3
human:fma:9491,human,Rape Me - Toxic Lipstick,9491,2249,fma_artist:2249,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/009/009491.mp3,721572,713123,http://freemusicarchive.org/music/Toxic_Lipstick/Poopin/Rape_Me,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/0aaa5c8ed6db44e1e9a20bab464a84c0819c8d3c710f3162ae51ab7d0bab07c7.mp3
human:fma:87362,human,Unless - Nisi Period,87362,4202,fma_artist:4202,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/087/087362.mp3,1202306,1198051,http://freemusicarchive.org/music/Nisi_Period_1635/Soon_the_Love_Balloon_Will_Pop_1333/14_Unless_edit,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/fdfeb12d8361ea455bf3981f2634f0bdccb2328ddbaca3169ee850080624a5e8.mp3
human:fma:104668,human,Undone - BIG BUG,104668,18195,fma_artist:18195,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/104/104668.mp3,1202208,1200758,http://freemusicarchive.org/music/BIG_BUG/Broken/01_Undone,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/291c04f5c2d8e90cc2421e6b6f41627f930459858c7bd6a874c3f70773f2d85c.mp3
human:fma:690,human,Cataclysm - Flying Luttenbachers,690,137,fma_artist:137,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/000/000690.mp3,960765,957753,http://freemusicarchive.org/music/Flying_Luttenbachers/Cataclysm/Cataclysm,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/018dba453b82a5c760dea1f022d4928094bb0f456da89a8d99e47b03fca9f3bd.mp3
human:fma:40139,human,Horror - Krestovsky,40139,9417,fma_artist:9417,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/040/040139.mp3,600960,596606,http://freemusicarchive.org/music/Krestovsky/In_the_Clear_songs_from_2008-2010/Horror_1965,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/1738de2636840cb1a4504c37b815bc0708663de340aaa4dbb927ec8e1bef3a96.mp3
human:fma:90639,human,lord - Noaidi,90639,16989,fma_artist:16989,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/090/090639.mp3,902137,899067,http://freemusicarchive.org/music/Noaidi/A_certain_reticent_instinct_beyond_reason/noaidi_-_a_certain_reticent_instinct_beyond_reason_-_08_lord,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/ae9e8c138d12f48104c291d3783e688a6199bd0b4d9e8496459b72728f9e5c4d.mp3
human:fma:110980,human,Time Forward - Antethic,110980,19115,fma_artist:19115,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/110/110980.mp3,1123988,1123985,http://freemusicarchive.org/music/Antethic/Origin/01_-_Time_Forward,http://creativecommons.org/licenses/by-nc/4.0/,data/audio_1000/4a5b1e396842ca339f323d9faf80f6876a66736c80037c3db66611db2ecf186e.mp3
human:fma:58221,human,Kick Back - Sick of Sarah,58221,12620,fma_artist:12620,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/058/058221.mp3,601616,594916,http://freemusicarchive.org/music/Sick_of_Sarah/FrostWire_Creative_Commons_Mixtape_2_Side_A/Sick_of_Sarah__Kick_Back__FrostClick_FrostWire_Mixtape_Vol_2_1382,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/c094275cf340cb8ab3389aa4634d9518c38df6885f3581c81e0cf5093eab2fbc.mp3
human:fma:106465,human,Live - Dinosaur Jugnot,106465,18665,fma_artist:18665,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/106/106465.mp3,721503,710706,http://freemusicarchive.org/music/Dinosaur_Jugnot/Welcome_to_Dinosaur_Jugnot/07_Live,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/91b1058131701671ab72526b39040e4421d164a54e26be98c8cc52606f0840ff.mp3
human:fma:113165,human,Un' Ultima Carezza - I Re della Spiaggia,113165,19345,fma_artist:19345,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/113/113165.mp3,1201745,1200936,http://freemusicarchive.org/music/I_Re_della_Spiaggia/I_Re_della_Spiaggia/I_Re_della_Spiaggia_-_I_Re_della_Spiaggia_-_06_Un_Ultima_Carezza,http://creativecommons.org/licenses/by-nc-sa/4.0/,data/audio_1000/c281251bd04c3ad0304377c915dfe81a5e410dc6b90c191f33e1f31daf03a47b.mp3
human:fma:4022,human,Can't Tell No One - Negative Approach,4022,1072,fma_artist:1072,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/004/004022.mp3,961671,959403,http://freemusicarchive.org/music/Negative_Approach/Live_at_WFMU_on_Brian_Turners_Show_on_5272008/Cant_Tell_No_One,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/da2371c00ee1a4db474f53781e89a608f990e488c5872ac54da87174f95f91d6.mp3
human:fma:122685,human,Kaos o MoMa - Salmo,122685,17997,fma_artist:17997,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/122/122685.mp3,1201116,1155804,http://freemusicarchive.org/music/Salmo/Kaos_O_Labo_Piece_of_Wood/07_Kaos_o_MoMa,http://creativecommons.org/licenses/by/4.0/,data/audio_1000/5018df2a4cbde1cc6a9d4a8d8295e2aa636490bf848640cbc06e472bab347f4c.mp3
human:fma:91851,human,Angel's Fall (Instrumental) - Archétypo 120,91851,17124,fma_artist:17124,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/091/091851.mp3,1201288,1187962,http://freemusicarchive.org/music/Archtypo_120/First_Whispers_Live_at_PlanoB_Porto_200308/12_archetypo_120_-_angel_s_fall__instrumental,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/fcd82b526f13c74eee433bb8a4f37196617ad9f0ba09bbed3121504850ac06b3.mp3
human:fma:7495,human,Soft South Africans - Homosexuals,7495,853,fma_artist:853,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/007/007495.mp3,960747,955575,http://freemusicarchive.org/music/Homosexuals/Live_at_WFMUs_SXSW_Showcase_at_Spiros_in_Austin_TX_on_3142008/Soft_South_Africans,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/da90c01bea05146fc67272362d07d46362c5707eb1d99408b476bd1b52dd5a13.mp3
human:fma:1040,human,Dracula Mountain - Lightning Bolt,1040,190,fma_artist:190,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/001/001040.mp3,720662,704811,http://freemusicarchive.org/music/Lightning_Bolt/Wonderful_Rainbow/Dracula_Mountain,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/5de9fe7070ecf5ce534acc54fe46819e663aa81b0c8558f8f9fd7542dba5f4a7.mp3
human:fma:75230,human,Steps - Aching Beauty,75230,15249,fma_artist:15249,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/075/075230.mp3,777476,776266,http://freemusicarchive.org/music/Aching_Beauty/LUltima_Ora/Steps,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/29c7adc81640714ab4b78f810990a57894bf32d0ef2f20b59a3c947fa1f35ccb.mp3
human:fma:58540,human,One Chord Wonder - Man Bites Dog,58540,12721,fma_artist:12721,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/058/058540.mp3,847413,846340,http://freemusicarchive.org/music/manbitesdog/Safe_and_Sound_EP/Man_Bites_Dog_-_Safe_and_Sound_EP_-_01_-_One_Chord_Wonder,http://creativecommons.org/licenses/by-sa/3.0/,data/audio_1000/c3461e1115aaa3150dd47f6be62c98d5a03d945882f94eb5ef94b8a08716b7f1.mp3
human:fma:65619,human,BlackBox Red at Vondelbunker - BlackBox Red,65619,13671,fma_artist:13671,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/065/065619.mp3,1201333,1184383,http://freemusicarchive.org/music/BlackBox_Red/BlackBox_Red_Live_at_Vondelbunker/BlackBox_Red_at_Vondelbunker_1059,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/3af6ffe6160f7a99ec5f65b7b3976da5c3e7ee4bb8c6e00213e26441ef50de95.mp3
human:fma:129089,human,Loco Banana - The Vivisectors,129089,1860,fma_artist:1860,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/129/129089.mp3,1201218,1199258,http://freemusicarchive.org/music/The_Vivisectors/Happy_Halloween/The_Vivisectors_-_02_-__Loco_Banana,http://creativecommons.org/licenses/by-nc-sa/4.0/,data/audio_1000/004f16fda738e9678496214aeb73257240734f76a4b86517d5ead141ca8b002f.mp3
human:fma:138010,human,Man made lightning - Jardin de la Croix,138010,22213,fma_artist:22213,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/138/138010.mp3,1024269,1023782,http://freemusicarchive.org/music/Jardin_de_la_Croix/187_Steps_to_cross_the_Universe/Jardn_de_la_Croix_-_187_Steps_to_cross_the_Universe_-_01_Man_made_lightning,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/b7d0bc38228bd14f2c334316263875014cec891fa4846a1825b51d9375f4171f.mp3
human:fma:129268,human,Under The Sea - The IMG,129268,21287,fma_artist:21287,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/129/129268.mp3,1201835,1108395,http://freemusicarchive.org/music/The_IMG/Kaleidoscope_1819/Under_The_Sea,http://creativecommons.org/licenses/by/4.0/,data/audio_1000/c600b4b10a3cc0b4cc1400c239bae07606c302dfa459a2e8cdc02ff820a152a4.mp3
human:fma:109355,human,Beautiful Day - TIGERBERRY,109355,15300,fma_artist:15300,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/109/109355.mp3,1050822,1048208,http://freemusicarchive.org/music/Taigerbery/Spirit_Kit/06_-_Beautiful_Day,http://creativecommons.org/licenses/by-nc-sa/4.0/,data/audio_1000/f813ef07196d82d0c15a6053898368f0b560604691b667e640d080478a19362d.mp3
human:fma:71371,human,Good Times - Black Bones,71371,14555,fma_artist:14555,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/071/071371.mp3,881531,880685,http://freemusicarchive.org/music/Black_Bones/Pirates_of_the_Coast/10_-_Black_Bones_-_Good_Times,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/4006152c1762940faa6be2c7779732ed582196e9ffde9a8f0140b94c0d729c51.mp3
human:fma:86788,human,Es ist nie genug - Die Leere im Kern Deiner Hoffnung,86788,16627,fma_artist:16627,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/086/086788.mp3,1201375,1062120,http://freemusicarchive.org/music/Die_Leere_im_Kern_Deiner_Hoffnung/C3SIX__The_C3S_Ignition_Mix/Wuerfel14-dLiKdH-09-Es_ist_nie_genug_1373,http://creativecommons.org/licenses/by-nc-sa/3.0/de/,data/audio_1000/c7b4ef97ba149eba9b9e88bdb23de2bd20a4e5c101b3757c15b4a5aa16e7d3b4.mp3
human:fma:70813,human,Sakit Jiwa Terinfeksi - Hellcore,70813,14486,fma_artist:14486,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/070/070813.mp3,1201242,1133699,http://freemusicarchive.org/music/Hellcore/Terbakar_EP/05_Sakit_Jiwa_Terinfeksi,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/3831b2bf063a573684664ad8e6ff79dabdd7f84073a61290d3db955af9a621b8.mp3
human:fma:67673,human,Soft Power - James Beaudreau,67673,7501,fma_artist:7501,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/067/067673.mp3,1001095,999983,http://freemusicarchive.org/music/James_Beaudreau/Soft_Power_bw_Union_Square/01_Soft_Power,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/d185476291e80a6d1bcf2fa5c64596ed1508aba479b7cd3d1c7383f5de8ef3d8.mp3
human:fma:6788,human,Tokugiri Star - Peelander-Z,6788,1119,fma_artist:1119,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/006/006788.mp3,960813,957981,http://freemusicarchive.org/music/Peelander-Z/Live_at_WFMU_on_The_Cherry_Blossom_Clinic_6212002/Tokugiri_Star_1025,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/e1f0fe454607aace3fd4dd3d5f90d333a93076cdd40a6464ffa5c50caed5e7c1.mp3
human:fma:23041,human,Cold Age - Stromble Fix,23041,4449,fma_artist:4449,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/023/023041.mp3,1202309,1125956,http://freemusicarchive.org/music/Stromble_Fix/netBloc_Volume_26_NETAUDIO/07_-_Stromble_Fix_-_Cold_Age,http://creativecommons.org/licenses/by-nc-sa/3.0/de/,data/audio_1000/240bc36c75fd23ee0f72484f57503368e4a980f0c67c224705e5c6ff6472a23a.mp3
human:fma:1087,human,Tell The Police The Truth - Mahjongg,1087,201,fma_artist:201,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/001/001087.mp3,961876,957625,http://freemusicarchive.org/music/Mahjongg/Kontpab/Tell_The_Police_The_Truth,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/ec502fa494b5da556929ae6b4356faf06fa0513b4f2e3215cfb6fdf754516532.mp3
human:fma:64659,human,Fake Italian - Labasheeda,64659,13496,fma_artist:13496,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/064/064659.mp3,1200227,1186753,http://freemusicarchive.org/music/Labasheeda/Labasheeda_Live_at_Beginner/Labasheeda_04,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/889bb7d8c4d36f3e66c0c82a17e5656802d43a2fa17e44a143343bc087a82ab6.mp3
human:fma:42310,human,Sumar (intro) - Lockerbie,42310,9976,fma_artist:9976,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/042/042310.mp3,1202206,1100536,http://freemusicarchive.org/music/Lockerbie/Bad_Panda_65/A1_Lockerbie_-_Sumar_intro,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/a211970bec6c1c4b359edf77c72a6a3dcdb6c0ea7aef066684133772e8a60355.mp3
human:fma:777,human,Relaxing - Glove Compartment,777,149,fma_artist:149,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/000/000777.mp3,960727,958904,http://freemusicarchive.org/music/Glove_Compartment/Quickies/Relaxing,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/afe0581e55bd9f9b569fdd5b7855f7e618a3f7a2e81a5ee2c9352f610cfceec2.mp3
human:fma:112733,human,Forsaken - Is,112733,19287,fma_artist:19287,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/112/112733.mp3,1202322,1176240,http://freemusicarchive.org/music/Is/Foreverdark_Woods/01_-_Forsaken,http://creativecommons.org/licenses/by-nc-sa/4.0/,data/audio_1000/6286ead5c04e0f776d62bed5695c96d41f8a798ac79b99f9394f23eb8161fd82.mp3
human:fma:89704,human,Turn Your Back - The Woolen Men,89704,7486,fma_artist:7486,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/089/089704.mp3,1200207,1174867,http://freemusicarchive.org/music/The_Woolen_Men/Tour_Tape_Number_2/turn_your_back_master,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/52f1e6cb4630d2ea5fe42a13d916179e9060dbef51277915246bfbb2a23a9d98.mp3
human:fma:129962,human,Lights Up - Pipe Choir,129962,19164,fma_artist:19164,,Rock,train,True,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/129/129962.mp3,719780,704621,http://freemusicarchive.org/music/Pipe_Choir/Pipe_Choir/Lights_Up,http://creativecommons.org/licenses/by/4.0/,data/audio_batch/7b5923a7952a826bafad47afdb389571b833ea41f76959ec63edea0d0f27a75b.mp3
human:fma:66717,human,Love On The Run - Young Love,66717,13904,fma_artist:13904,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/066/066717.mp3,961255,958245,http://freemusicarchive.org/music/Young_Love/Helmets__Flags/05_love_on_the_run,http://creativecommons.org/licenses/by-nc/4.0/,data/audio_1000/2eded4945db3bbf689b8dee58eceb56e2ecad42ce9e7f7ffd337feb6aaf70ca9.mp3
human:fma:35571,human,Dunebuggy - Marvelry Skimmer,35571,8371,fma_artist:8371,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/035/035571.mp3,1201409,1130896,http://freemusicarchive.org/music/Marvelry_Skimmer/Workbench_Recordings_B-Sides_Series_Marvelry_Skimmer/Marvelry_Skimmer_Dunebuggy,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/1c5591344d2d471d5dd9ed14b073a69d4184a8644bc8ef0657ad97eccc3cdb8b.mp3
human:fma:108297,human,Battles - Celebration,108297,16025,fma_artist:16025,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/108/108297.mp3,1201249,1200573,http://freemusicarchive.org/music/Celebration/Hello_Paradise/Celebration_-_Hello_Paradise_-_08_Battles,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/d37bc9332d3eac19316a2f1ed491b9734dce33d5ac3e55f801ba1b798f4babb6.mp3
human:fma:145259,human,Joika - Lonely Punk,145259,23152,fma_artist:23152,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/145/145259.mp3,1201270,1153845,http://freemusicarchive.org/music/Lonely_Punk/Instrumentals_EP/Lonely_Punk_-_02_-_Joika,http://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/0e5620994dfdd9deb98cf60c5eec34f5379825ce69306762cec7b6402fb21b8c.mp3
human:fma:90652,human,A Lament - Wreck and Reference,90652,16982,fma_artist:16982,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/090/090652.mp3,1201856,1194559,http://freemusicarchive.org/music/Wreck_and_Reference/Black_cassette/Wreck_And_Reference_-_Black_Cassette_-_06_A_Lament,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/af47ee8b5ddd2e7fadc1adf7ffaa7cb45b67db06b529acdbbe00e0d21e7bdb05.mp3
human:fma:132171,human,Color Blindness - Ulises Lima,132171,21655,fma_artist:21655,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/132/132171.mp3,1050385,1049195,http://freemusicarchive.org/music/Ulises_Lima/7_1696/Ulises_Lima_-_7-_-_03_Color_Blindness,http://creativecommons.org/licenses/by-nc/4.0/,data/audio_1000/c77d2543290c02bcfb9ac32325bcbfd5f10460cea7953db4f76a17aa85d599ff.mp3
human:fma:84743,human,This Body - Whore Paint,84743,16366,fma_artist:16366,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/084/084743.mp3,721662,714594,http://freemusicarchive.org/music/Whore_Paint/AS220s_Spring_Sampler_2013_1625/01_This_Body,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/a12c6a90ef657af608428224414bc6d79c17af8c062e6d6e9e8697b52467a7ca.mp3
human:fma:1427,human,I Feel Evils - Plastic Crimewave Sound,1427,240,fma_artist:240,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/001/001427.mp3,481020,475241,http://freemusicarchive.org/music/Plastic_Crimewave_Sound/Painted_Shadows/I_Feel_Evils,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/317e8ef12b5608f9aa1bf5719be8f4723a4401b1db389eae4feb5222db76a455.mp3
human:fma:123278,human,Turf (Raw - Live) - STYPTIC,123278,18191,fma_artist:18191,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/123/123278.mp3,1201221,1197639,http://freemusicarchive.org/music/STYPTIC/Raw_Live/StyptiC_-_-BP028-_Raw_Live_-ep-_-_03_Turf_Raw_-_Live,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/c1c8d9f75ae011109142965f272579d6865086afc2aa86708e8fed52c88c638d.mp3
human:fma:41962,human,Living Tribunal - Ga'an,41962,9884,fma_artist:9884,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/041/041962.mp3,907015,893966,http://freemusicarchive.org/music/Gaan/Gaan/02_Living_Tribunal,http://creativecommons.org/licenses/by-nc-sa/3.0/,data/audio_1000/8dffdec943b49164b472060dc5e3a045e27d49261affe4920b4803a1ef82fd22.mp3
human:fma:108504,human,Lewy - Botinki Ra,108504,18884,fma_artist:18884,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/108/108504.mp3,1096291,1091383,http://freemusicarchive.org/music/Botinki_Ra/Split_1714/03_-_Lewy,http://creativecommons.org/licenses/by-nc-sa/4.0/,data/audio_1000/4d296ef81eafeef7238ad1db54d92d93eddd4f96cf6209639a4c758b1a648619.mp3
human:fma:136404,human,Tragic Prayer - Castles in the Sky,136404,22051,fma_artist:22051,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/136/136404.mp3,601517,593756,http://freemusicarchive.org/music/Castles_in_the_Sky/Whispers_are_Hollow_Points/Castles_in_the_Sky_-_05_-_Tragic_Prayer,http://creativecommons.org/licenses/by-nc-sa/4.0/,data/audio_1000/8e486fc3f8102ecef12adba4b72793355cdd78091f820afb9cdf583bd660da4e.mp3
human:fma:133772,human,Grindstone - Hearse Pileup,133772,19770,fma_artist:19770,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/133/133772.mp3,1201532,1195901,http://freemusicarchive.org/music/Hearse_Pileup/Make_Money_Make_War/Grindstone_Mastered,http://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/abc4c1b6df2882d1ebdeb171a64ccb063094b003ea4dabe6aff2b3f4224902eb.mp3
human:fma:128710,human,Ghost Baby - The Crypts!,128710,21203,fma_artist:21203,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/128/128710.mp3,1114881,1114060,http://freemusicarchive.org/music/The_Crypts_1935/Discover_Science/The_Crypts_-_08_-_Ghost_Baby,http://creativecommons.org/licenses/by/4.0/,data/audio_1000/dddcdd75c764439359dafd4f6867d1d0bcfb2f88fa5b032a14aec8d6879b90c6.mp3
human:fma:85027,human,define my day - Maan,85027,16402,fma_artist:16402,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/085/085027.mp3,1201194,1102069,http://freemusicarchive.org/music/Maan/Manifold/define_my_day,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/6b7b9ea2b0dd9182a03ebb9816c355f7365d0419588a8ae0689e98e36e08741c.mp3
human:fma:46024,human,Beggin' Dogs - Obits,46024,2915,fma_artist:2915,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/046/046024.mp3,1201294,1155399,http://freemusicarchive.org/music/Obits/Live_at_Caledonia_Lounge_32111/Beggin_Dogs,http://creativecommons.org/licenses/by-nc/3.0/,data/audio_1000/2afd4adbf83393b02abfe2743142f439b0217c74b0fc80896fb204fe66be0899.mp3
human:fma:9513,human,Cold Water - Old Time Relijun,9513,1097,fma_artist:1097,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/009/009513.mp3,962055,959043,http://freemusicarchive.org/music/Old_Time_Relijun/Live_at_Southpaw_Brooklyn_for_WFMUs_Free_Music_Series_Oct_13_2007/Cold_Water,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,data/audio_1000/c3a9c68ac37ed9d63b343f533816c3870dbff3f3a757933e1f93441def55c1ad.mp3
human:fma:108502,human,Slender Man - Voodoo Puppets,108502,17247,fma_artist:17247,,Rock,train,False,Historical FMA reference label,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/108/108502.mp3,1052489,1050215,http://freemusicarchive.org/music/Voodoo_Puppets/Split_1714/01_-_Slender_Man,http://creativecommons.org/licenses/by-nc-sa/4.0/,data/audio_1000/19e9513512bcc97752cafe2e411ed67f6b42543e78d517bda5427adc42e75285.mp3
