candidate_id,expected_label,label_basis,label_standard,reference,reference_track_id,artist_id,reference_group_id,artist_group_id,group_id,grouping_status,development_only,split,eligibility_status,review_reasons,reference_metadata_status,reference_review_reasons,reference_provenance_status,reference_source_url,reference_license_url,source_url,license_url,generator,generation_type,echoes_genre,echoes_revision,archive,archive_url,archive_member,file_bytes,compressed_bytes
ai:Echoes/TTA/udio/Mandrill_Ergo_Phizmiz_udio_TTA_002.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Mandrill - Ergo Phizmiz,22479,129,fma:22479,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/08_Mandrill,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,udio,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/udio/Mandrill_Ergo_Phizmiz_udio_TTA_002.mp3,2094765,2083140
human:fma:22480,human,Historical FMA reference label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,,,,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/022/022480.mp3,1201104,1077385
ai:Echoes/TTA/acestep/Celia_Ergo_Phizmiz_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Celia_Ergo_Phizmiz_acestep_TTA_001.mp3,1134765,1128723
ai:Echoes/TTA/audioldm/Celia_Ergo_Phizmiz_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/Celia_Ergo_Phizmiz_audioldm_TTA_001.mp3,493677,408224
ai:Echoes/TTA/brev/Celia_Ergo_Phizmiz_brev_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,brev,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/brev/Celia_Ergo_Phizmiz_brev_TTA_001.mp3,2796333,2779116
ai:Echoes/TTA/brev/Celia_Ergo_Phizmiz_brev_TTA_002.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,brev,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/brev/Celia_Ergo_Phizmiz_brev_TTA_002.mp3,3557421,3538666
ai:Echoes/TTA/diffrhythm/Celia_Ergo_Phizmiz_diffrhythm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,diffrhythm,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/diffrhythm/Celia_Ergo_Phizmiz_diffrhythm_TTA_001.mp3,2048879,2037915
ai:Echoes/TTA/elevenlabs/Celia_Ergo_Phizmiz_elevenlabs_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,elevenlabs,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/elevenlabs/Celia_Ergo_Phizmiz_elevenlabs_TTA_001.mp3,4337517,4313624
ai:Echoes/TTA/elevenlabs/Celia_Ergo_Phizmiz_elevenlabs_TTA_002.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,elevenlabs,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/elevenlabs/Celia_Ergo_Phizmiz_elevenlabs_TTA_002.mp3,4337517,4317045
ai:Echoes/TTA/mubert/Celia_Ergo_Phizmiz_mubert_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,mubert,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/mubert/Celia_Ergo_Phizmiz_mubert_TTA_001.mp3,3841140,3822107
ai:Echoes/TTA/musicgen/Celia_Ergo_Phizmiz_musicgen_TTA_001.wav,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,musicgen,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/Celia_Ergo_Phizmiz_musicgen_TTA_001.wav,1916204,1775538
ai:Echoes/TTA/producer/Celia_Ergo_Phizmiz_producer_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,producer,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/producer/Celia_Ergo_Phizmiz_producer_TTA_001.mp3,3222927,3210471
ai:Echoes/TTA/songgen/Celia_Ergo_Phizmiz_songgen_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,songgen,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/songgen/Celia_Ergo_Phizmiz_songgen_TTA_001.mp3,479277,396809
ai:Echoes/TTA/stableaudio/Celia_Ergo_Phizmiz_stableaudio_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,stableaudio,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/stableaudio/Celia_Ergo_Phizmiz_stableaudio_TTA_001.mp3,2881036,2782563
ai:Echoes/TTA/suno/Celia_Ergo_Phizmiz_suno_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,suno,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/suno/Celia_Ergo_Phizmiz_suno_TTA_001.mp3,2774061,2756949
ai:Echoes/TTA/suno/Celia_Ergo_Phizmiz_suno_TTA_002.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,suno,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/suno/Celia_Ergo_Phizmiz_suno_TTA_002.mp3,2432301,2421059
ai:Echoes/TTA/udio/Celia_Ergo_Phizmiz_udio_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,udio,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/udio/Celia_Ergo_Phizmiz_udio_TTA_001.mp3,2094765,2029138
ai:Echoes/TTA/udio/Celia_Ergo_Phizmiz_udio_TTA_002.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Celia - Ergo Phizmiz,22480,129,fma:22480,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,udio,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/udio/Celia_Ergo_Phizmiz_udio_TTA_002.mp3,2094765,2043201
human:fma:22481,human,Historical FMA reference label,dataset_labels_v1,The Sandman - Ergo Phizmiz,22481,129,fma:22481,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/10_The-Sandman,http://creativecommons.org/licenses/by/3.0/us/,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/10_The-Sandman,http://creativecommons.org/licenses/by/3.0/us/,,,,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/022/022481.mp3,1201117,938232
ai:Echoes/TTA/acestep/The_Sandman_Ergo_Phizmiz_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,The Sandman - Ergo Phizmiz,22481,129,fma:22481,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/10_The-Sandman,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/The_Sandman_Ergo_Phizmiz_acestep_TTA_001.mp3,742701,738516
ai:Echoes/TTA/audioldm/The_Sandman_Ergo_Phizmiz_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,The Sandman - Ergo Phizmiz,22481,129,fma:22481,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/10_The-Sandman,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/The_Sandman_Ergo_Phizmiz_audioldm_TTA_001.mp3,493677,407421
ai:Echoes/TTA/diffrhythm/The_Sandman_Ergo_Phizmiz_diffrhythm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,The Sandman - Ergo Phizmiz,22481,129,fma:22481,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/10_The-Sandman,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,diffrhythm,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/diffrhythm/The_Sandman_Ergo_Phizmiz_diffrhythm_TTA_001.mp3,1792671,1782154
ai:Echoes/TTA/musicgen/The_Sandman_Ergo_Phizmiz_musicgen_TTA_001.wav,ai,Echoes TTA dataset label,dataset_labels_v1,The Sandman - Ergo Phizmiz,22481,129,fma:22481,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/10_The-Sandman,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,musicgen,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/The_Sandman_Ergo_Phizmiz_musicgen_TTA_001.wav,1916204,1785300
ai:Echoes/TTA/songgen/The_Sandman_Ergo_Phizmiz_songgen_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,The Sandman - Ergo Phizmiz,22481,129,fma:22481,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/10_The-Sandman,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,songgen,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/songgen/The_Sandman_Ergo_Phizmiz_songgen_TTA_001.mp3,479277,394696
ai:Echoes/TTA/stableaudio/The_Sandman_Ergo_Phizmiz_stableaudio_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,The Sandman - Ergo Phizmiz,22481,129,fma:22481,fma_artist:129,fma_artist:129,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/10_The-Sandman,http://creativecommons.org/licenses/by/3.0/us/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,stableaudio,TTA,Pop,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/stableaudio/The_Sandman_Ergo_Phizmiz_stableaudio_TTA_001.mp3,2881036,2855507
human:fma:39607,human,Historical FMA reference label,dataset_labels_v1,Unexpected Little Happenings - UltraCat,39607,9403,fma:39607,fma_artist:9403,fma_artist:9403,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/UltraCat/Disco_High/ultracat_-_03_-_unexpected_little_happenings,http://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/UltraCat/Disco_High/ultracat_-_03_-_unexpected_little_happenings,http://creativecommons.org/licenses/by/3.0/,,,,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,fma_small,https://os.unil.cloud.switch.ch/fma/fma_small.zip,fma_small/039/039607.mp3,1199797,1092101
ai:Echoes/TTA/acestep/Unexpected_Little_Happenings_UltraCat_acestep_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Unexpected Little Happenings - UltraCat,39607,9403,fma:39607,fma_artist:9403,fma_artist:9403,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/UltraCat/Disco_High/ultracat_-_03_-_unexpected_little_happenings,http://creativecommons.org/licenses/by/3.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,acestep,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Unexpected_Little_Happenings_UltraCat_acestep_TTA_001.mp3,992301,987244
ai:Echoes/TTA/audioldm/Unexpected_Little_Happenings_UltraCat_audioldm_TTA_001.mp3,ai,Echoes TTA dataset label,dataset_labels_v1,Unexpected Little Happenings - UltraCat,39607,9403,fma:39607,fma_artist:9403,fma_artist:9403,provisional_artist_id,False,unassigned,needs_review,audio_integrity_content_review_pending;duplicate_alias_review_pending;usage_review_pending,metadata_complete,,unverified,http://freemusicarchive.org/music/UltraCat/Disco_High/ultracat_-_03_-_unexpected_little_happenings,http://creativecommons.org/licenses/by/3.0/,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,audioldm,TTA,Electronic,14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/Unexpected_Little_Happenings_UltraCat_audioldm_TTA_001.mp3,493677,409904
